"age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
30,"artisan","single","6K","unknown","yes","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
53,"management","married","4K","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
35,"management","married","university","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
46,"services","married","apprenticeship","no","yes","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
30,"artisan","married","unknown","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"entrepreneur","married","university","unknown","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
42,"services","married","12K","unknown","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
32,"technician","married","apprenticeship","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
41,"artisan","divorced","9K","no","yes","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
28,"admin.","married","university","no","no","no","cellular","may","tue",3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
24,"services","single","university","no","no","no","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
43,"management","married","university","unknown","yes","yes","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
30,"admin.","single","university","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
55,"artisan","married","9K","unknown","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
51,"retired","married","9K","unknown","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no"
22,"student","single","12K","no","no","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
32,"entrepreneur","single","university","no","no","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
43,"admin.","married","apprenticeship","unknown","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
39,"management","married","6K","unknown","no","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
52,"artisan","divorced","unknown","no","no","no","cellular","jul","tue",8,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
38,"technician","single","apprenticeship","no","yes","no","cellular","may","mon",3,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no"
59,"retired","married","4K","no","no","no","telephone","apr","tue",4,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"no"
31,"artisan","married","4K","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
76,"retired","single","4K","no","no","no","cellular","nov","mon",4,6,1,"success",-3.4,92.649,-30.1,0.715,5017.5,"yes"
44,"unknown","single","9K","unknown","yes","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
30,"artisan","married","unknown","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
32,"services","married","12K","unknown","no","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
41,"unemployed","married","unknown","no","no","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
33,"admin.","single","university","no","yes","no","cellular","aug","thu",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"yes"
59,"retired","married","4K","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
28,"artisan","married","9K","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
33,"artisan","single","6K","no","yes","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
53,"services","married","12K","unknown","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
41,"services","married","12K","no","no","no","cellular","mar","wed",6,999,0,"nonexistent",-1.8,92.843,-50,1.778,5099.1,"yes"
55,"unknown","married","4K","no","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
45,"artisan","married","9K","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"technician","married","apprenticeship","no","no","no","cellular","jul","thu",4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
31,"services","married","12K","unknown","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
53,"management","married","university","no","no","no","cellular","aug","mon",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"technician","single","apprenticeship","no","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
45,"artisan","divorced","6K","unknown","yes","no","cellular","may","thu",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
34,"housemaid","single","university","no","no","no","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
42,"admin.","married","9K","no","no","no","telephone","apr","mon",3,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
36,"selfemployed","married","9K","no","yes","yes","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
44,"admin.","married","12K","no","no","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
50,"admin.","divorced","university","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
36,"admin.","married","university","no","yes","no","cellular","sep","fri",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.773,5017.5,"no"
27,"technician","married","apprenticeship","no","no","no","cellular","jul","thu",9,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
40,"management","married","unknown","no","no","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
25,"technician","single","university","no","yes","yes","telephone","jun","mon",6,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
29,"management","married","university","no","yes","yes","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
44,"admin.","married","12K","no","no","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
57,"artisan","married","unknown","unknown","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
30,"admin.","single","12K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
37,"selfemployed","married","university","no","yes","yes","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"no"
57,"technician","married","9K","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
32,"technician","married","apprenticeship","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
54,"admin.","married","apprenticeship","no","no","no","cellular","nov","tue",2,10,1,"success",-1.1,94.767,-50.8,1.035,4963.6,"yes"
58,"artisan","married","9K","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"yes"
29,"admin.","single","university","unknown","yes","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
60,"services","married","12K","unknown","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
27,"unemployed","single","university","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
30,"unemployed","married","12K","no","yes","no","cellular","jul","tue",3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
42,"artisan","married","4K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
48,"housemaid","married","12K","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
35,"admin.","single","university","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
46,"artisan","married","6K","unknown","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
57,"retired","unknown","4K","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
30,"services","married","12K","no","no","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
28,"technician","single","12K","no","yes","yes","cellular","apr","thu",4,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
34,"services","married","12K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
42,"artisan","married","4K","unknown","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
30,"admin.","single","university","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
27,"student","single","9K","no","yes","no","cellular","aug","wed",1,999,0,"nonexistent",-1.7,94.027,-38.3,0.9,4991.6,"no"
23,"entrepreneur","married","university","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
43,"artisan","married","4K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
59,"management","married","4K","unknown","yes","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
31,"selfemployed","single","university","no","no","no","cellular","aug","mon",1,999,2,"failure",-1.7,94.027,-38.3,0.898,4991.6,"no"
43,"selfemployed","married","9K","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
52,"technician","married","12K","no","yes","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
26,"housemaid","single","12K","unknown","yes","yes","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
24,"artisan","married","9K","no","yes","yes","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
35,"artisan","single","6K","no","no","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
59,"technician","married","apprenticeship","no","no","no","cellular","jun","thu",4,999,1,"failure",-1.7,94.055,-39.8,0.742,4991.6,"yes"
28,"artisan","married","6K","unknown","no","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
37,"artisan","single","9K","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
46,"admin.","married","apprenticeship","no","no","no","cellular","apr","fri",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
26,"technician","single","university","no","yes","no","cellular","jul","fri",3,6,2,"success",-1.7,94.215,-40.3,0.861,4991.6,"yes"
40,"management","married","university","no","yes","no","cellular","aug","thu",6,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
56,"artisan","married","4K","unknown","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
40,"management","married","university","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
29,"admin.","single","university","no","yes","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
28,"artisan","single","9K","no","yes","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
48,"technician","single","unknown","unknown","no","no","telephone","may","thu",7,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
28,"unemployed","single","university","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
33,"technician","married","apprenticeship","no","no","no","telephone","may","thu",4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
56,"entrepreneur","married","university","no","yes","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
57,"retired","married","9K","no","no","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
24,"admin.","single","12K","unknown","yes","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
39,"selfemployed","married","university","no","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
40,"artisan","married","unknown","no","yes","yes","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"artisan","divorced","unknown","unknown","yes","no","telephone","jun","thu",3,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
25,"admin.","single","university","no","no","no","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
36,"artisan","married","9K","unknown","no","no","cellular","may","wed",3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"yes"
48,"admin.","married","university","no","yes","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"admin.","single","university","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
48,"admin.","married","university","no","yes","yes","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"technician","married","university","unknown","yes","no","telephone","may","wed",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
41,"admin.","divorced","12K","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"retired","divorced","4K","unknown","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"admin.","single","university","no","yes","no","cellular","mar","mon",1,999,0,"nonexistent",-1.8,93.369,-34.8,0.639,5008.7,"yes"
28,"artisan","single","12K","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
30,"admin.","married","university","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"admin.","married","university","no","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
33,"entrepreneur","married","9K","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"artisan","married","9K","no","no","no","cellular","may","wed",1,11,1,"success",-1.8,92.893,-46.2,1.281,5099.1,"no"
46,"housemaid","divorced","6K","no","yes","no","telephone","jun","tue",8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
38,"admin.","divorced","university","no","no","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
38,"services","married","12K","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
33,"artisan","married","12K","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
25,"admin.","married","university","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
29,"admin.","single","university","unknown","yes","no","cellular","may","fri",10,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
60,"technician","married","apprenticeship","unknown","no","no","telephone","jul","tue",15,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
57,"services","married","12K","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
36,"admin.","single","university","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
54,"admin.","married","university","no","no","no","cellular","jul","thu",5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
25,"selfemployed","single","university","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
41,"entrepreneur","married","university","no","no","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
54,"management","married","university","no","yes","no","cellular","apr","tue",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
39,"artisan","divorced","6K","unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
55,"entrepreneur","divorced","university","unknown","no","no","cellular","may","fri",1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
40,"admin.","married","12K","no","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
43,"unemployed","married","university","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
81,"retired","married","4K","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"yes"
43,"technician","divorced","apprenticeship","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
34,"admin.","married","12K","no","yes","no","cellular","jun","wed",1,6,2,"success",-1.7,94.055,-39.8,0.704,4991.6,"yes"
42,"technician","married","12K","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
30,"services","married","6K","no","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
24,"services","single","9K","unknown","no","yes","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
